"MMM.Close","AXP.Close","AMGN.Close","AAPL.Close","BA.Close","CAT.Close","CVX.Close","CSCO.Close","KO.Close","DOW.Close","GS.Close","HD.Close","HON.Close","IBM.Close","INTC.Close","JNJ.Close","JPM.Close","MCD.Close","MRK.Close","MSFT.Close","NKE.Close","PG.Close","CRM.Close","TRV.Close","UNH.Close","VZ.Close","V.Close","WBA.Close","WMT.Close","DIS.Close"
164.800003,102.470001,250.860001,134.179993,172.100006,146.050003,83.080002,42.029999,49.119999,47.27,205.460007,285.940002,167.970001,123.400002,50.790001,151.520004,100.139999,212.690002,84.43,227.270004,114.839996,138.179993,281.25,114.690002,312.829987,59.16,213.350006,36.759998,147.589996,133.550003
169.509995,104.400002,258.119995,131.399994,174.779999,149.270004,83.190002,42.419998,51.189999,49.220001,210.039993,287.200012,172.470001,128.179993,52.25,153.830002,101.650002,216.229996,86.93,231.649994,116.800003,140.509995,276.690002,117.480003,320.23999,60.529999,216.479996,37.169998,147.679993,135.389999
166.309998,104.459999,247.910004,120.879997,168.770004,146.759995,82.279999,40.950001,50.48,48.389999,207.559998,274.630005,166.300003,124.449997,50.389999,149.550003,101.330002,213.800003,85.489998,217.300003,112.849998,138.259995,265.01001,115.349998,316.230011,60.610001,208.960007,37.09,144.539993,133.240005
165.770004,105.669998,248.399994,120.959999,171.050003,148.179993,81.93,40.82,51.040001,48.599998,210.940002,269.660004,166.690002,122.300003,50.080002,148.589996,103.519997,211.729996,85.239998,214.25,112.400002,137.960007,254.699997,116.57,312,60.48,204.660004,36.889999,142.830002,131.990005
163.169998,103.669998,241.179993,112.82,161.080002,148.520004,78.970001,40,49.810001,47.93,202.479996,269.26001,164.270004,121.209999,48.91,147.259995,99.919998,213.580002,83.330002,202.660004,112.720001,135.940002,241.270004,113.739998,307.25,59.959999,200.119995,36.099998,138.449997,134.199997
165.699997,103.779999,245.570007,117.32,160.779999,152.690002,80.029999,40.130001,50.189999,49.23,202.220001,277.040009,165.75,122.260002,49.619999,149.699997,100.870003,215.710007,84.879997,211.289993,114.900002,138.149994,250.429993,113.629997,312.019989,60.040001,204.059998,35.349998,139.889999,133.360001
163.149994,102.769997,240.639999,113.489998,157.690002,149.860001,78.150002,39.57,50,48.700001,200.009995,272.700012,164.270004,120.559998,48.959999,146.910004,99.830002,217.240005,83.57,205.369995,114.790001,136.699997,247.800003,111.800003,304.600006,59.529999,201.539993,34.669998,136.809998,133.220001
166.169998,103.360001,243.210007,112,160.229996,153.830002,77.690002,39.880001,51.060001,49.849998,200.919998,276.329987,166.449997,121.459999,49.279999,147.779999,101.07,218,84.480003,204.029999,118,138.139999,243.100006,113.400002,301.480011,59.790001,200.679993,34.700001,136.699997,131.75
168.460007,107.269997,246.75,115.360001,165.350006,153.509995,77.290001,40.369999,50.709999,50.09,201.339996,280.649994,168.470001,122.089996,49.41,148.350006,102.470001,220.559998,84.160004,205.410004,119.279999,138.630005,246.639999,114.459999,308.570007,60.32,204.979996,35.110001,137.320007,131.25
166.570007,106.68,248.350006,115.540001,163.490005,148.600006,76.349998,40.599998,51.049999,51.07,198,285.579987,168.300003,122.440002,50,148.889999,99.279999,222.369995,84.209999,208.779999,119.269997,138.630005,251.679993,112.150002,307.230011,60.599998,205.389999,35.27,137.360001,131.240005
169.509995,105.980003,247.759995,112.129997,167.460007,151.110001,78.559998,40.419998,50.790001,49.700001,200.679993,281.630005,170,124.220001,50.369999,148.399994,99.699997,224.809998,85.57,205.050003,118.589996,137.699997,250.600006,113.169998,306.519989,60.369999,205.130005,36.279999,136.259995,132.089996
172.380005,104.660004,248.080002,110.339996,167.529999,153.869995,78.790001,40.369999,50.549999,50.970001,194.830002,279.959991,170.339996,124.919998,50.32,147.169998,98.559998,222.580002,85.639999,202.910004,116.360001,137.520004,244.529999,112.599998,304.980011,60.59,205.270004,37.209999,136.690002,130.220001
169.550003,103.440002,247.720001,106.839996,161.139999,152.389999,78.209999,39.810001,50.450001,50.369999,194.860001,275.190002,168.699997,122.760002,49.889999,149.179993,98.349998,220.270004,85.809998,200.389999,114.660004,137.369995,242.779999,111.610001,308.019989,60.349998,202.610001,36.93,135.289993,128.630005
161.360001,98.169998,243.190002,110.080002,156.350006,145.330002,76.300003,39.040001,49.09,47.91,194,272.350006,161.369995,120.25,49.720001,145.100006,95.309998,216.410004,83.129997,202.539993,113.370003,136.710007,245.050003,109.449997,299.190002,59.610001,197.449997,35.790001,137.070007,125.410004
162.339996,98.480003,247.5,111.809998,156.800003,147.149994,75.529999,39.32,49.66,47.799999,191.619995,273.309998,162.679993,120.510002,49.950001,144.210007,94.269997,216.410004,82.940002,207.419998,116.870003,137.960007,247.779999,109.25,294.26001,59.82,200.559998,35.720001,138.309998,127.209999
159.509995,95.559998,242.589996,107.120003,151.179993,144.380005,71.949997,38.279999,48.209999,46.740002,186.119995,266.549988,158.789993,118.830002,48.82,144.440002,92.739998,214.970001,82.629997,200.589996,127.110001,136.309998,235.990005,107.489998,292.140015,58.91,195.369995,35.060001,135.990005,123.279999
160.419998,95.449997,240.320007,108.220001,146.050003,145.139999,71.800003,37.849998,48.700001,46.41,195.110001,265.700012,158.759995,118.089996,49.16,144.669998,92.660004,216.119995,83.150002,203.190002,124.75,136.919998,237.550003,107.82,292.660004,59.189999,195.520004,35.029999,136.699997,122.489998
160.270004,96.260002,243.820007,112.279999,156.029999,145.910004,71.830002,38.450001,48.720001,46.040001,194.949997,268.549988,161.490005,118.949997,49.939999,145.660004,93.470001,218.179993,82.93,207.820007,124.230003,137.619995,242.740005,108.110001,302.5,59.389999,197.25,35.43,137.270004,124
161.660004,98.82,247.029999,114.959999,166.080002,147.679993,73.93,39.130001,49.279999,47.48,199.070007,272.329987,164.639999,121.730003,51.43,147.110001,96.160004,220.259995,82.760002,209.440002,124.32,138.009995,246.669998,110.220001,303.230011,59.360001,200.320007,36.07,137.25,125.989998
159.809998,97.75,248.300003,114.089996,163.600006,147.410004,71.900002,39.060001,48.919998,46.57,196.789993,272.109985,164.509995,120.940002,51.189999,147.059998,95.349998,218.679993,81.900002,207.259995,126.349998,137.259995,247.449997,107.440002,304.149994,59.240002,199.440002,35.380001,137.139999,125.400002
160.179993,100.25,254.160004,115.809998,165.259995,149.149994,72,39.389999,49.369999,47.049999,200.970001,277.709991,164.610001,121.669998,51.779999,148.880005,96.269997,219.490005,82.949997,210.330002,125.540001,138.990005,251.320007,108.190002,311.769989,59.490002,199.970001,35.919998,139.910004,124.080002
158.789993,101.330002,255.389999,116.790001,167.860001,146.710007,70.419998,38.799999,49.18,46.110001,198.550003,277.619995,163.679993,121.089996,52.240002,147.320007,96.970001,219.589996,81.639999,212.460007,126.639999,139.240005,253.449997,107.809998,313.070007,59.450001,203.350006,35.869999,143.080002,123.309998
160.360001,101.610001,245.410004,113.019997,168.080002,149.940002,71.190002,38.27,49.360001,47.310001,199.899994,279.309998,165.610001,120.57,51.009998,146.240005,97.889999,222.669998,80.800003,206.190002,126.639999,138.119995,247.850006,108.580002,311.980011,59.240002,201.460007,35.77,140.5,122.550003
162.75,103.889999,256.01001,116.5,171.199997,153.490005,72.699997,38.57,49.380001,48.580002,201.800003,282.100006,168.720001,122.010002,51.689999,148.229996,99.040001,226.070007,81.239998,210.380005,127.910004,139.389999,251.529999,111.910004,318.149994,59.66,203.539993,36.619999,141.800003,123.370003
162.229996,101.760002,252.690002,113.160004,159.539993,151.529999,72.300003,38.57,48.939999,47.880001,201.089996,276.470001,166.889999,121.970001,51.369999,146.259995,98.019997,224.089996,79.629997,205.910004,127.650002,139.610001,250.139999,111.529999,314.450012,59.459999,200.449997,35.950001,140.630005,120.93
166.490005,103.379997,257.670013,115.080002,164.610001,154.770004,73.779999,39.400002,49.560001,48.299999,203.600006,282.790009,171.550003,124.07,52.669998,147.880005,99.730003,226.479996,80.040001,209.830002,130.059998,140.699997,259.980011,113.800003,323.170013,59.610001,202.470001,36.490002,140.889999,122.910004
167.710007,106.059998,240.089996,114.970001,168,156.660004,75.220001,39.790001,50.459999,49.380001,207.979996,284.519989,173.779999,131.490005,53.369999,148.889999,101.779999,225.800003,80.480003,210.580002,129.710007,141.649994,260.220001,115.620003,322.410004,59.189999,202.979996,37.07,141.360001,123.089996
169.300003,106.339996,236.699997,116.970001,167.330002,158.940002,74,39.849998,50.810001,49.360001,207.539993,285.920013,174.380005,127.790001,52.82,150.970001,101.199997,224.830002,80.360001,215.809998,130.979996,142.919998,265.980011,115.830002,327.839996,59.330002,206.639999,36.34,142.779999,124.980003
168.649994,106.610001,239.509995,124.400002,167.350006,162.610001,74.510002,40.360001,51.09,48.580002,214.119995,286.910004,175.360001,127.209999,53.880001,151.839996,102.440002,226.110001,80.360001,221.399994,129.460007,144.490005,267.070007,116.540001,329.970001,59.549999,206.399994,36.93,144.25,124.970001
166.630005,105.010002,239.339996,121.099998,162.139999,162.119995,73.400002,39.810001,50.220001,47.880001,210.809998,290.359985,171.550003,125.099998,53.830002,148.360001,100.779999,227.350006,80.709999,222.860001,129.199997,144.210007,266.829987,112.889999,331.420013,59.360001,204.320007,36.18,146.229996,128.960007
168.399994,104.809998,237.649994,121.190002,163.240005,163.610001,72.949997,39.889999,50.119999,48.830002,211.229996,287.089996,173.470001,125.940002,53.549999,148.100006,100.220001,227.619995,80.510002,220.860001,127.660004,144.039993,261.829987,112.029999,321.850006,58.43,202.199997,35.91,143.940002,126.589996
169.080002,104.43,235.009995,120.709999,164.240005,165.039993,73.510002,39.970001,49.990002,49.009998,208.600006,287.540009,172.610001,124.889999,53.849998,147.190002,101.720001,229.639999,79.059998,219.660004,129,143.830002,257.720001,112.639999,324.570007,58.16,199.550003,37.639999,144.529999,127.360001
170.970001,104.910004,235.720001,119.019997,167.350006,168.75,72.889999,40.16,50.029999,49.299999,206.210007,287.660004,174.860001,125.93,54.16,148.100006,101.510002,229.369995,79.830002,219.660004,128,144.389999,258.549988,113.32,329.899994,58.049999,200.259995,37.41,144.710007,126.809998
169.550003,102.470001,230.710007,115.980003,167.110001,167.529999,71.279999,39.299999,49.619999,48.84,205.690002,283.730011,171.589996,125.519997,54.580002,144.320007,99.800003,226,78.669998,214.220001,127.43,141.910004,255.009995,111.839996,324.220001,57.299999,196.970001,36.970001,142.949997,124.230003
170.949997,103.139999,231.100006,117.510002,167.240005,168.990005,71.68,39.200001,50.25,49.34,208.029999,286.040009,173.259995,117.370003,53.43,144.550003,100.370003,227.449997,78.269997,214.649994,128.490005,142.479996,255.970001,118.110001,323.410004,57.25,197.699997,37.490002,143.899994,124.949997
169.169998,101.43,228.970001,116.870003,163.860001,167.399994,70.870003,39.060001,49.990002,48.549999,202.910004,284.51001,172.869995,115.059998,53.5,143.929993,99.370003,228.190002,78.07,214.800003,129.429993,143.25,254.229996,125,322.790009,56.75,198.429993,37.389999,144.399994,126.629997
170.710007,104.790001,227.979996,115.75,169.070007,169.660004,73.400002,38.82,50.68,48.82,205.399994,281.160004,176.850006,115.760002,53.900002,145.080002,102.879997,229.149994,79.209999,214.889999,130.020004,141.449997,249.669998,126.139999,325.730011,57.330002,197.990005,37.509998,143.550003,127.559998
169.800003,100.980003,227.160004,115.040001,167.360001,168.589996,72.57,38.82,50.52,48.529999,205.039993,283,175.539993,116,48.200001,145.240005,103.809998,228.710007,79.830002,216.229996,129.990005,142.380005,250.520004,125.970001,330.600006,57.959999,198.009995,38.040001,143.850006,128.350006
166.160004,96.879997,224.889999,115.050003,160.830002,163.199997,70.940002,37.669998,49.799999,47.150002,201.139999,276.040009,170.169998,112.220001,46.720001,143.970001,101.239998,224.270004,78.839996,210.080002,128.369995,141.300003,241.979996,121.540001,323.059998,57.810001,193.070007,37.209999,142.160004,124.059998
161.029999,94.93,223.460007,116.599998,155.240005,157.910004,69.510002,36.869999,49.900002,46.57,195.679993,276.839996,166.75,110.559998,45.639999,143.149994,99.330002,222.970001,77.989998,213.25,127.989998,142.360001,250.300003,119.089996,320.51001,57.380001,190.059998,36,142.869995,123.309998
158.529999,91.599998,216.380005,111.199997,148.139999,151.160004,66.879997,35.709999,47.959999,45.18,189.770004,269.720001,161.160004,106.650002,44.25,138.360001,96.540001,214.690002,76.18,202.679993,122.080002,137.660004,238.429993,121.5,308,56.310001,180.869995,34.59,140.039993,118.470001
158.479996,91.07,217.820007,115.32,148.289993,154.669998,68.800003,35.689999,48.02,46.25,189.940002,269.630005,164.600006,108.910004,44.110001,137.190002,97.169998,214.949997,75.889999,204.720001,122.860001,137.570007,237.139999,122.459999,303.679993,56.759998,184.869995,33.52,139.919998,121.540001
159.960007,91.239998,216.940002,108.860001,144.389999,157.050003,69.5,35.900002,48.060001,45.490002,189.039993,266.709991,164.949997,111.660004,44.279999,137.110001,98.040001,213,75.209999,202.470001,120.080002,137.100006,232.270004,120.709999,305.140015,56.990002,181.710007,34.040001,138.75,121.25
162.940002,93.400002,220.210007,108.769997,148.600006,163.270004,72.150002,35.900002,48.619999,47.82,190.199997,270.73999,173.610001,112.910004,44.459999,138.690002,100.25,212.559998,76.709999,202.330002,122.389999,138.5,232.449997,123.919998,312.100006,57.700001,184.740005,35.790001,140.399994,120.129997
165.509995,96.290001,220.059998,110.440002,153.649994,167.690002,71.739998,36.68,49.349998,48.73,197.929993,277.369995,179.210007,114.160004,44.849998,138.5,103.410004,216.800003,76.919998,206.429993,124.589996,141.220001,237.130005,126.339996,321.350006,57.75,188.339996,37.369999,142.779999,124.019997
160.160004,96.400002,230.330002,114.949997,151.630005,155.229996,71.769997,36.57,49.169998,46.450001,197.869995,282.720001,178.910004,111.900002,45.700001,139.399994,100.25,214.869995,80.620003,216.389999,127.339996,140.639999,250.740005,123.400002,354.559998,57.220001,193.970001,36.299999,141.960007,125.07
163.199997,98.110001,231.970001,119.029999,157.089996,163.089996,72.139999,37.23,49.439999,48.970001,202.960007,285.850006,183.279999,114.769997,45.68,139.759995,104.349998,216.309998,80.459999,223.289993,129.699997,142.380005,260.220001,127.510002,354.399994,58.150002,197.639999,37.529999,143.470001,126.959999
163.020004,96.690002,231.669998,118.690002,157.740005,161.289993,71.150002,37.529999,49.450001,48.23,201.259995,284.23999,184.270004,114.040001,45.389999,142.25,102.959999,216.559998,80.360001,223.720001,128.899994,143.229996,260.149994,127,347.459991,58.529999,198.470001,37.310001,145.770004,127.459999
163.429993,117.370003,235,116.32,179.360001,170.820007,79.400002,38.200001,52.57,52.119999,214.929993,269.970001,196.990005,115.529999,45.599998,146.080002,116.900002,213.220001,80.5,218.389999,128.949997,137.990005,259.279999,134.279999,350,59.84,212.679993,39.779999,143.539993,142.589996
169.139999,115.949997,241.600006,115.970001,188.690002,172.300003,83.07,38.720001,53.98,53.459999,217.470001,275.570007,201.979996,117.910004,45.439999,148.279999,116.519997,213.320007,81.110001,211.009995,127.709999,140.259995,247.660004,136.360001,353.690002,61.099998,213.309998,42.349998,145.559998,142.110001
169.210007,111.120003,240.690002,119.489998,182.149994,169.460007,82.459999,39.330002,53.580002,52.209999,218.050003,277.75,199.289993,117.199997,46.349998,147.800003,114.779999,218.020004,81.059998,216.550003,127.660004,142.070007,254.179993,134.960007,351.700012,61,212.699997,41.439999,147.979996,137.820007
167.050003,111.099998,237.139999,119.209999,176.720001,169.130005,80.669998,38.669998,53.009998,51.040001,214.509995,276.23999,197.240005,114.5,44.950001,148.300003,113.370003,213.070007,79.860001,215.440002,126.639999,142.149994,249.419998,132.399994,354.410004,60.790001,208.259995,40.77,148.229996,135.520004
169.789993,114.989998,237.360001,119.260002,187.110001,171.710007,83.029999,41.400002,53.450001,51.970001,219.080002,277.170013,201.539993,116.849998,45.459999,149.899994,114.080002,213.279999,81.089996,216.509995,128.279999,144.279999,249.509995,134.630005,355.670013,61.060001,210.479996,42.709999,150.539993,138.360001
173.860001,118.669998,236.660004,120.300003,202.399994,173.190002,88.959999,42.540001,53.849998,53.93,222.380005,279.570007,208.589996,118.360001,46.189999,150.850006,117.300003,216.729996,80.18,217.229996,130.110001,142.429993,249.889999,136.289993,356.820007,60.889999,212.699997,44.099998,152.440002,144.669998
173.639999,116.480003,232.440002,119.389999,210.050003,171.910004,87.040001,41.880001,53.68,54.48,224.649994,272.470001,205.330002,117.699997,45.529999,149.350006,116.110001,216.009995,81.5,214.460007,132.210007,141.880005,256.170013,135.039993,352.100006,60.75,210.710007,39.849998,149.369995,144.5
171.399994,114.239998,227.759995,118.029999,203.300003,172.740005,84.279999,41.32,52.610001,55.299999,224.300003,269.829987,201.110001,116.769997,45.060001,147.369995,115.25,215.520004,80.25,211.080002,131.630005,139.699997,257.160004,134.369995,344.51001,60.32,207.830002,38.23,149.089996,143.899994
171.610001,114.139999,224.669998,118.639999,205.669998,172.899994,85.730003,41.169998,53.130001,55.34,224.570007,270.929993,202.720001,117.18,45.619999,147.139999,115.559998,215.110001,80.389999,212.419998,131.910004,139.529999,264.649994,133.869995,337,60.209999,207.570007,37.849998,152.119995,141.720001
172.889999,112.580002,223.169998,117.339996,199.619995,172.229996,85.790001,40.970001,52.669998,54.73,223.350006,269.809998,202,116.940002,45.389999,146.360001,114.57,214.089996,80.449997,210.389999,132.979996,139.300003,258.040009,134.550003,334.700012,60.040001,203.880005,37.529999,150.240005,141.070007
174.139999,116.089996,222.220001,113.849998,211.529999,174.779999,91.029999,41.639999,52.68,55.939999,228.830002,271.399994,204.580002,120.089996,46.060001,143.869995,117.870003,217,80.279999,210.110001,134.130005,138.759995,257.640015,134.630005,335.059998,60.23,208.160004,37.98,150.929993,145.979996
177.080002,120.389999,220.460007,115.169998,218.490005,176.899994,95.620003,42.610001,53.220001,57.73,237.5,273.309998,207.889999,124.419998,47.009998,143.869995,123.32,219.710007,80.139999,213.860001,134.699997,138.309998,260.839996,136.389999,336.01001,60.639999,209.679993,38.52,151.360001,151.490005
177.119995,120.580002,220.309998,116.029999,217.610001,174.630005,92.139999,42.5,52.93,56.43,236.539993,273.959991,207.679993,124.199997,47.049999,143.679993,122.029999,219.339996,80.059998,213.869995,135.539993,138.679993,246.820007,136.020004,333.190002,60.41,210.889999,39.07,151.830002,149.089996
176.889999,120.589996,224.809998,116.589996,216.5,175.080002,91.309998,42.700001,52.700001,55.400002,235.399994,275.98999,209.410004,124.349998,47.450001,144,121.220001,218.330002,79.860001,215.229996,134.25,138.610001,247.630005,134.440002,337.940002,60.580002,211,39,151.600006,147.130005
172.729996,118.589996,222.039993,119.050003,210.710007,173.589996,87.18,43.02,51.599998,53.009998,230.580002,277.410004,203.919998,123.519997,48.349998,144.679993,117.879997,217.440002,80.389999,214.070007,134.699997,138.869995,245.800003,129.649994,336.339996,60.41,210.350006,38.009998,152.789993,148.009995
170.520004,119.93,225.080002,122.720001,213.009995,173.259995,87.449997,43.540001,52.040001,53.529999,232.080002,276.600006,206.199997,123.160004,49.560001,147.449997,119.739998,216.139999,81.550003,216.210007,135.440002,139.369995,241.350006,133.410004,341.190002,60.580002,211.199997,38.459999,152.639999,149.440002
171.850006,122.330002,226.559998,123.080002,223.850006,173.869995,89.870003,43.889999,52.110001,53.200001,237.649994,271.100006,208,124.620003,49.900002,148.139999,122.040001,210.860001,81.830002,215.369995,135.580002,138.360001,220.779999,134.039993,347.559998,61.360001,210.179993,39.84,150.520004,153.610001
171.830002,123.120003,226.910004,122.940002,237.199997,174.630005,89.800003,44.110001,52.779999,53.599998,235.470001,268.140015,208.220001,123.610001,50.990002,149,121.239998,211.509995,81.449997,214.240005,136.960007,137.339996,220.970001,135.089996,348.679993,61.740002,208.050003,42.82,149.300003,153.240005
172.460007,125.040001,229.210007,122.25,232.710007,182.210007,93.279999,44.380001,53.849998,55.049999,239.580002,263.98999,212.679993,127.199997,51.990002,150.270004,122.339996,210.740005,81.940002,214.360001,137.190002,137.470001,225.860001,136.160004,349.890015,61.549999,212.679993,43.41,148.910004,154.139999
170.149994,123.940002,226.449997,123.75,238.169998,178.710007,90.760002,44.349998,52.990002,53.209999,238.449997,262.640015,211.100006,124.699997,50.200001,148.970001,121.879997,208.889999,82.510002,214.289993,138.75,137.679993,227.699997,133.899994,347.859985,61.349998,212.649994,42.43,148.110001,153.679993
172.460007,123.519997,228.940002,124.379997,236.570007,178.839996,91.540001,44.369999,53.18,54.549999,238.839996,261.720001,212.070007,125.709999,50.689999,151.550003,122,208.389999,83.18,216.009995,139.119995,138.050003,227.860001,135.259995,347.859985,61.450001,212.770004,41.990002,149.449997,153.720001
175.289993,121.690002,229.850006,121.779999,232.059998,180.070007,90.440002,44.689999,53.330002,54.66,242.820007,265.579987,212.240005,126.790001,50.07,153.100006,121.050003,208.690002,83.470001,211.800003,138.789993,136.410004,220.570007,134.910004,344.410004,61.459999,209.580002,41.77,148.270004,154.429993
173.490005,121.839996,228.160004,123.239998,234.429993,178.850006,93.349998,44.32,53.049999,54.43,244.399994,264.809998,211.970001,124.959999,50.259998,152.25,120.269997,208.039993,82.989998,210.520004,137.580002,135.509995,222.919998,136.710007,339.649994,60.509998,207.610001,41.650002,147.039993,154.690002
174.020004,120.230003,227.399994,122.410004,230.330002,179.289993,92.449997,44.32,53.349998,54,239.990005,264.549988,214.630005,124.269997,49.73,152.949997,119.559998,207.759995,82.959999,213.259995,137.410004,136.509995,222.419998,134.949997,337.070007,60.349998,206.240005,41.529999,147,175.720001
173.080002,117.360001,229.460007,121.779999,228.619995,178.050003,89.440002,44.240002,53.27,53.060001,237.789993,265.579987,211.850006,123.529999,50.470001,149.070007,118.300003,211.919998,80.32,214.199997,136.279999,135.850006,221.270004,133.990005,336.130005,59.98,207.25,41.48,145.649994,169.300003
174.679993,119.099998,230.529999,127.879997,229.5,181.740005,89.370003,44.720001,53.84,54.130001,242.429993,267.980011,214.169998,125.93,50.669998,150.570007,120.32,214.860001,80.480003,214.130005,139.389999,136.649994,220.149994,137.259995,339.670013,60.549999,208.360001,41.330002,145.580002,173.940002
175.410004,119,228.440002,127.809998,225.869995,179.5,88.690002,44.720001,53.060001,53.830002,243.770004,269.589996,210.309998,125.550003,51.119999,149.669998,120.669998,213.800003,79.830002,219.279999,138.339996,137.270004,223.619995,137.440002,339.339996,59.91,208.270004,40.439999,145.429993,173.119995
176.649994,118.980003,231.240005,128.699997,221.240005,179.169998,88.410004,44.82,53.27,53.830002,244.429993,273.970001,211.940002,125.550003,50.650002,153.619995,119.669998,214.25,79.82,219.419998,140.5,138.25,225.919998,138.029999,341.670013,60.009998,211.179993,40.880001,146.100006,173.550003
176.419998,117.510002,228.490005,126.660004,219.75,180.960007,87.190002,45.439999,53.740002,55.66,242.130005,270.450012,210.039993,125.849998,47.459999,154.509995,119.080002,215.080002,79.529999,218.589996,137.279999,139.039993,227.429993,138.860001,338.380005,60.459999,211.309998,40.689999,145.949997,172.889999
175.660004,116.410004,227.309998,128.229996,219.309998,180.160004,86.089996,44.880001,52.810001,55.080002,256.980011,270.98999,210.660004,123.389999,46.360001,153.020004,123.550003,211.669998,79.290001,222.589996,144.020004,137.520004,226.470001,138.149994,336.079987,59.490002,209.009995,40.669998,145.970001,170.690002
174.779999,114.550003,220.990005,131.880005,218.779999,176.580002,84.360001,44.689999,52.759998,54.669998,250.089996,270.040009,207.940002,123.610001,46.169998,152.720001,121.669998,211.919998,79.419998,223.940002,142.449997,136.550003,231.169998,136.479996,335.01001,58.990002,205.839996,39.27,144.199997,170.449997
173.990005,116.949997,222.940002,130.960007,219.690002,178.419998,85.690002,44.380001,53.080002,54.75,256.450012,269.809998,209.990005,123.900002,46.57,151.940002,125.07,212.020004,79.760002,221.020004,141.759995,136.339996,227.429993,137.949997,337.589996,58.959999,205.300003,39.869999,143.220001,173.550003
174.520004,117.349998,222.929993,131.970001,217.149994,179.559998,85.330002,44.540001,53.439999,54.790001,256.160004,270.920013,209.529999,124.690002,47.07,152.470001,124.519997,211.389999,80.139999,222.75,141.600006,137.720001,225.779999,138.490005,340.790009,58.84,208.699997,39.619999,143.5,173.729996
174.710007,118.360001,223.649994,136.690002,216.089996,178.369995,84.900002,44.919998,54.16,54.290001,259.589996,269.25,209.940002,124.82,47.07,153.190002,125.339996,214.020004,80.449997,224.960007,142.429993,138.679993,224.639999,139.190002,345.950012,58.98,212.630005,39.66,145.220001,178.860001
173.850006,118.139999,226.869995,134.869995,216.25,176.649994,84.610001,44.639999,54.130001,54.330002,258.01001,266.190002,209.130005,123.800003,49.389999,154.139999,125.010002,212.710007,81.419998,224.149994,141.570007,138.419998,222.460007,138.350006,347.350006,58.810001,214.369995,39.41,144.300003,177.300003
174.110001,119.43,227.169998,133.720001,216.669998,180.039993,85.330002,44.48,54.439999,55.470001,259.450012,265.26001,210.949997,124.339996,48.75,156.050003,125.360001,211.559998,80.589996,221.679993,141.580002,137.770004,222.399994,139.080002,344.98999,58.139999,218.360001,39.34,144.179993,181.169998
174.789993,120.910004,229.919998,132.690002,214.059998,182.020004,84.449997,44.75,54.84,55.5,263.709991,265.619995,212.699997,125.879997,49.82,157.380005,127.07,214.580002,81.800003,222.419998,141.470001,139.139999,222.529999,140.369995,350.679993,58.75,218.729996,39.880001,144.149994,181.179993
